211816,WETH,WBTC,3000,0xd113e00039d6fc9536b2c7c796efe019b4b19739,6.73500807771052844262417720648182642475,2273.636681815990116
298002,WETH,USDC,500,0xbcbeac56eef250e8a4859be46c6cbfd93aae5d2f,6.0568438316691788507718245960807980241202,2044.6987075322467512
314770,WETH,OP,3000,0x9023f1ed962416848bf844162903ef4624b27a4f,4.8256172124926078949323345103506916902592,1629.0552557815931196
307982,WETH,USDC,500,0x5863e5cc9bce4b11acd4a42c5312c72a011da840,4.7386836522144427230202560488877137320503,1599.7078030022212524
297204,WETH,USDC,500,0xc2280f7c7eb261ca7f45d13768d6d62c543e3d90,4.127224696165052671809177669342977444556,1393.288523937095676
296392,WETH,USDC,500,0xd46a1881fa0332c0ed1a767eae3990e6d1fe1f29,3.7868983316877055264155153132012777640824,1278.3994997315285808
306966,OP,USDC,3000,0xf18aeb8984df9c39b427bf9a5b44a5e85b1f8d0c,3.7633210398848940645128929990397483348007,1270.4401632493406826
325559,WETH,OP,3000,0x9023f1ed962416848bf844162903ef4624b27a4f,3.7533665965957702745172920438008893942816,1267.0796940193019028
308807,WETH,OP,3000,0x9023f1ed962416848bf844162903ef4624b27a4f,3.7345250501024964115262310268642289887956,1260.7190734001487108
305259,WETH,OP,3000,0x9023f1ed962416848bf844162903ef4624b27a4f,3.5096806565230905174756017998812245893632,1184.8150128490306908
313006,WETH,USDC,500,0xf28129ebbbf5629b695a34a5ac9581f6473cc5e8,2.624655615401990008218204510446197691904,886.043968389843201
295884,WETH,OP,3000,0xf18aeb8984df9c39b427bf9a5b44a5e85b1f8d0c,2.5301337590613991787473504594650005020074,854.134821833576007
302058,WETH,USDC,500,0xbcbeac56eef250e8a4859be46c6cbfd93aae5d2f,2.1377014540555007182967030576822501542329,721.6556215867488492
296412,WETH,USDC,500,0x7420cc223e132bb04adc64db001314ab15439cb2,2.1248180305768930116618528637497105236223,717.306373023072393
311514,OP,USDC,3000,0xfa55dab8940946b416b76811f3dc5cc9c945a018,2.0051858572941307266476146183481759880362,676.9203639251415396
316473,WETH,USDC,500,0xf28129ebbbf5629b695a34a5ac9581f6473cc5e8,1.947383650850280804348380892143445095216,657.4072148176333302
315308,WETH,USDC,500,0x7420cc223e132bb04adc64db001314ab15439cb2,1.6991805972191273082599733505469691796964,573.617624550895899
296454,WETH,USDC,500,0x47346c16a52e2f6b654daf69835b0186aca11bb9,1.6519750051227474828795823931288098543488,557.6817318928937832
305159,WETH,LYRA,10000,0x21c8dc59f2e9a11c4c1a0c310641968132c6b1be,1.63206257294183939497281979516013857977,550.9595964910790994
289465,WETH,USDC,3000,0xc00d8dac46b1f8bceae2477591822b4e5b0a7c6b,1.4686388416718960292647551563251648932253,495.7902209228034906
306679,WETH,WBTC,3000,0x4b30dee67379906859397d0f5b82d7ae883ce3b6,1.439864927456293763790273917674966536763,486.0765834504845298
222289,UNIDX,USDC,10000,0x69e0e2b3d523d3b247d798a49c3fa022a46dd6bd,1.415748171620415193868648514903823634856,477.935132084401983
290483,WETH,USDC,3000,0x9c3c6cf9d29ab9e9e14503dbfc9ad8bb2a0e37ef,1.3741854780505734465444391686870257121981,463.9041964707964224
296494,WETH,OP,3000,0x27d2791842476060e16b99a9f6ce97a0797c6477,1.3075878391163687171872912024373481247375,441.4218426182057448
329916,WETH,OP,3000,0x9023f1ed962416848bf844162903ef4624b27a4f,1.2882538900856442123665032990315266774,434.8949943630275604
308966,WETH,USDC,500,0xd46a1881fa0332c0ed1a767eae3990e6d1fe1f29,1.248793639158190129064879447018247855021,421.5738115304122332
304489,WETH,OP,3000,0xb154af72c7f5760a92c46193aeb24ff8ddd64488,1.2464177741117981909363757023634100541894,420.7717554885793266
305019,WETH,OP,3000,0x27d2791842476060e16b99a9f6ce97a0797c6477,1.199192475348966122138954541654216964661,404.8292101585677414
318650,VELO,WETH,10000,0x7767fea8bc523ab250b505df3e89a43b9c658e64,1.185562517678589812003621758444548475894,400.2279429628346568
300255,WETH,OP,3000,0x9023f1ed962416848bf844162903ef4624b27a4f,1.174660054158341184445880704317135870255,396.5474364666606558
323557,WETH,OP,3000,0x9023f1ed962416848bf844162903ef4624b27a4f,1.1263308154621680347442928712438208020876,380.2322177414570928
325935,WETH,HOP,10000,0x4ffad6ac852c0af0aa301376f4c5dea3a928b120,1.115925082604966401358986583259995289883,376.719399990931983
316963,VELO,WETH,10000,0xe48fe6012f97b6a13c0ce5cef314caf66e972deb,1.1096667646752227665418668340322862379,374.6066866805169444
279551,UNIDX,USDC,10000,0xc2280f7c7eb261ca7f45d13768d6d62c543e3d90,1.1089072940456600944019788015546670095656,374.3503009030669842
297397,WETH,USDC,500,0xfa281f3dbb5b4e0a65d9f27e288aa4f9019d4563,1.0718084127744835477046823530764727605008,361.8262806882082944
304926,OP,USDC,3000,0xa1abce130692057fa34081a5db2f27b05e4cfb82,1.0696572296597576164241607676010731646505,361.1000738622460776
295809,WETH,OP,3000,0x63e2fdebc347466bd337db827f4a0ae104f3e8f2,1.0695346499786348275728477839968392282008,361.0586928191604072
298394,WETH,USDC,500,0xbcbeac56eef250e8a4859be46c6cbfd93aae5d2f,1.0296767690068962602745146373974770123625,347.6032761082711512
223866,WETH,PERP,3000,0xfa281f3dbb5b4e0a65d9f27e288aa4f9019d4563,1.0248026985818324122480398813532885917905,345.9578637820625172
322419,WETH,OP,3000,0xed874aba8b81529389d235576258380a7a868fb8,1.009035142947263841831159621170480551855,340.634975901352491
324759,VELO,WETH,10000,0x0dd89655c6ee8d660c00667625434b53112bd32e,0.9850501860817853449012003857190692450286,332.5380178707299154
310209,WETH,USDC,500,0xd46a1881fa0332c0ed1a767eae3990e6d1fe1f29,0.969833013011948598279449464637027114888,327.4009308047728272
296458,WETH,USDC,500,0xc81f250f6d6bdab0432ef4c56ea170aaa4f2e07e,0.9228331929269559545916282565096984951117,311.5345036600682088
315914,WETH,USDC,500,0x4b7eaaa299a9460b449cd8aa43fce2961919a6b0,0.9129961247288009151992826709588864605336,308.2136584823362464
320897,WETH,OP,3000,0x9023f1ed962416848bf844162903ef4624b27a4f,0.9038149483199927699421443106474532269421,305.11423243496826
294844,WETH,SNX,3000,0x5f90e3b398c42a4d9ddb1937d8358c79fd04de8c,0.8930978349677160726217461896442458194875,301.496297347175553
302041,WETH,OP,3000,0x9023f1ed962416848bf844162903ef4624b27a4f,0.8531933358914492302839171456390089723316,288.0251430705299916
317613,WETH,HOP,10000,0x4ffad6ac852c0af0aa301376f4c5dea3a928b120,0.8524951578260561091815774739397766120305,287.7894487340717142
305326,WETH,OP,3000,0x234a98e2a86a92e177e315e835bf06dd5d945e9a,0.8102936963953506620381145537584887495392,273.5428747689055512
312795,WETH,OP,3000,0x9023f1ed962416848bf844162903ef4624b27a4f,0.8020789635536818826796893642851825836975,270.7697054267708148
233489,WETH,USDC,500,0x36b038db24bd47a07d916ba9ea0e5bb6cecc39f4,0.7593185876558532651122580408044577403608,256.3344504058751898
310222,WETH,USDC,500,0xd46a1881fa0332c0ed1a767eae3990e6d1fe1f29,0.7433048936346270106168387459314109705744,250.9284699351859458
302190,OP,USDC,3000,0xdaf81c3603c83f952376f5829a360a5822f5b5da,0.732953676751489002303430945543510369408,247.4340559515080052
97959,WETH,OP,10000,0x705501fc5d4ec496b8b54ac918d05b046ac89f54,0.7196369822973003548736089118104087014,242.9385416711641536
324046,VELO,WETH,10000,0xbcb13e595cfe2c06024d4157e9d290bcbb6cf739,0.695707567528379136043637693051276562381,234.8603338107953484
299533,WETH,OP,3000,0xed874aba8b81529389d235576258380a7a868fb8,0.69392609434527927729123459858068019577,234.258935456104107
296335,WETH,OP,3000,0xed874aba8b81529389d235576258380a7a868fb8,0.6852729860239010099690226803688642513412,231.3377771940488778
