350105,WMATIC,WETH,3000,0
350110,WMATIC,USDC,500,0
350334,USDC,WETH,500,0
350403,USDC,UNIM,10000,0
351171,WMATIC,MaticX,500,0
351819,USDC,WETH,500,0
351855,USDC,WETH,500,0
352356,WMATIC,USDC,500,10.3458735013283864694576433507714824171999
352542,USDC,WETH,500,0
352559,USDC,AVAX,10000,0
352827,USDC,LINK,3000,0
353353,WMATIC,USDC,500,0
354948,WMATIC,USDC,500,0
355150,USDC,WETH,500,0
356795,USDC,DAI,100,0
357107,USDC,stMATIC,3000,0
357213,WMATIC,USDC,500,0
357321,WETH,USDT,3000,0
358097,USDC,PYR,10000,0
358363,WMATIC,AAVE,3000,0.0000000001346987400740149995855423382338
358874,USDC,WETH,500,0
358957,WMATIC,USDC,500,0
359475,WMATIC,USDC,500,0.0002195641808512835942214086216722329424
359773,USDC,WETH,500,0
361704,USDC,WETH,500,0
362385,WMATIC,USDC,500,0
363482,WMATIC,USDC,500,0
364248,WMATIC,USDT,500,0
364466,WMATIC,USDT,500,0
364573,WMATIC,USDC,500,0
364579,WBTC,USDC,3000,0
364582,USDC,WETH,500,0
364603,WBTC,USDC,3000,0
364612,WMATIC,USDC,500,0
364645,USDC,BIFI,3000,0
364858,WBTC,USDC,3000,0
365011,WMATIC,USDC,100,0
365369,WMATIC,USDC,500,0.00000197546989678973
366043,USDC,WETH,3000,0
366067,USDC,WETH,3000,0
366346,USDC,WETH,500,0
367736,WMATIC,USDT,500,0.00006151483948318684
367872,USDC,WETH,500,0
368387,WMATIC,USDC,500,0.00002566577965193369
368421,WMATIC,USDT,500,0.000000546746056523189575683152412813657
368488,USDC,WETH,3000,0
368732,USDC,WETH,3000,0
371587,WMATIC,USDC,500,0.00006153188390014865
373528,WBTC,WETH,500,0
373607,USDC,stMATIC,3000,0
373694,USDC,WETH,3000,0
373703,USDC,WETH,500,0
374430,WMATIC,USDC,3000,0
374730,USDC,stMATIC,3000,0
375040,USDC,RBW,10000,0
375065,USDC,RBW,10000,0
375089,WMATIC,USDC,500,0.00003887805917642173
375210,WMATIC,USDT,500,0
375223,WMATIC,USDT,500,0
375783,USDC,WETH,3000,0
375884,USDC,WETH,500,0
375990,WMATIC,USDC,500,0
378351,USDC,WETH,500,0
378800,WMATIC,USDC,500,0
378807,WMATIC,USDC,10000,0
378831,USDC,WETH,500,0
379382,WMATIC,USDC,3000,0
379454,WMATIC,USDC,500,0
380098,USDC,WETH,500,0
380711,USDC,WETH,500,0
381342,WMATIC,USDT,500,0
381677,USDC,WETH,500,0
381686,WMATIC,USDC,3000,0.0002929151004803206834914649543369240206
382337,WBTC,USDC,3000,0
383148,WMATIC,WETH,3000,0
383259,WMATIC,USDC,3000,0
383464,USDC,WETH,500,0
383477,USDC,MOV,10000,0
383757,WMATIC,DAI,10000,0.00000787051709847399
383763,WETH,USDT,3000,0
384209,USDC,miMATIC,100,0
384266,USDC,WETH,500,0
386195,WMATIC,USDC,500,0.00022165606344744126
390381,WMATIC,USDC,500,0
390722,WMATIC,USDC,500,0
392712,USDC,WETH,500,0
392756,USDC,WETH,3000,0
392967,WMATIC,USDC,500,0
392976,WMATIC,USDC,500,0
394550,USDC,WETH,500,0
394875,WMATIC,USDC,500,0
394922,WMATIC,MaticX,500,0
395829,WMATIC,USDT,500,0.0001625809892249142179748191783062099628
396144,USDC,MOV,10000,0
396877,USDC,WETH,500,0
396941,WMATIC,USDC,500,0.00026248406804166667
396946,WMATIC,MaticX,500,0
397076,USDC,WETH,500,0
397185,WBTC,WETH,3000,0
399300,USDC,LINK,3000,0
403912,WBTC,USDC,3000,0
406205,WMATIC,SAND,3000,0
406902,WMATIC,WBTC,3000,0
407106,WMATIC,USDC,500,0.009526438473564463714482012725880226751
408371,CPLE,USDT,10000,0
408682,WBTC,USDC,500,0
409195,WMATIC,WETH,3000,0.0010841121489788630882872916084633603004
409773,WETH,GNS,10000,0
410202,WMATIC,USDC,500,0.0000330200924919517906001308580229426072
411208,USDC,EURS,3000,0
411748,WMATIC,USDC,500,0
412370,WETH,AAVE,3000,0
413149,WMATIC,LDO,3000,0.0075076813155753727404756785550607153184
413927,USDC,MOV,10000,0
414849,WBTC,WETH,500,0
414906,USDC,WETH,3000,0
415142,USDC,WETH,500,0
415259,WBTC,WETH,3000,0
415608,WMATIC,WBTC,3000,0
416858,WMATIC,USDC,500,0.0005378589739740902736408382635219350184
416878,WBTC,USDC,3000,0
417246,USDC,LDO,3000,0
418978,WMATIC,USDC,500,0.022741793046220924357409615164571356972
419155,WMATIC,USDC,500,0
419160,WMATIC,USDC,500,0
419191,USDC,WETH,500,0
419217,USDC,LINK,3000,0
419467,WMATIC,USDC,500,0
419553,WMATIC,USDC,500,0
419992,WMATIC,USDC,500,0
420132,USDC,WETH,500,0
420234,WMATIC,USDT,500,0.0014206059168010755974392958838243161174
420404,WMATIC,USDC,500,0
420542,USDC,WETH,500,0
420767,WMATIC,USDC,3000,0.0000045344470021627849689601753811535656
420848,WMATIC,USDC,500,0
421654,WMATIC,LINK,3000,0
422553,WBTC,WETH,3000,0
422583,WMATIC,WETH,3000,0
423787,CPLE,USDT,10000,0
425102,WMATIC,GNS,10000,0.0752091518734132032768382197667385064996
425829,WMATIC,GNS,10000,0.00018281470041185395
426326,WMATIC,WETH,3000,0
427309,WMATIC,USDC,500,0
428147,WMATIC,MaticX,500,0
428176,MVX,USDC,10000,0
429166,USDC,WETH,500,0
429172,USDC,USDT,500,0
429376,USDC,LINK,3000,0
429684,WBTC,WETH,3000,0
430276,USDC,WETH,3000,0
432745,WMATIC,TBAC,10000,0
433154,WMATIC,TBAC,10000,0.00016221034396494511566636946077565781
434704,WMATIC,USDC,500,0
434733,USDC,LINK,3000,0
434804,WMATIC,STG,10000,0
434982,USDC,WETH,500,0
435353,WBTC,WETH,500,0
435398,WMATIC,USDC,3000,0
436253,USDC,WETH,3000,0
437088,USDC,WETH,500,0
437173,WMATIC,TBAC,500,0
437241,USDC,LINK,3000,0
438690,WBTC,WETH,10000,0
439362,WMATIC,WETH,3000,0
439974,WMATIC,USDC,500,0
441361,WMATIC,STG,10000,0
441424,WMATIC,AAVE,3000,0
441736,WBTC,WETH,500,0
442487,WETH,GNS,10000,0
442713,USDC,LINK,500,0
443572,WMATIC,STG,10000,0
443749,WMATIC,IDEX,3000,0
443851,WBTC,WETH,500,0
444004,WMATIC,WETH,500,0
444277,WMATIC,BAL,10000,0
444378,WMATIC,STG,10000,0
444889,WMATIC,USDC,500,0
445656,WMATIC,USDC,3000,0.00001439603372943927
446875,WMATIC,WETH,3000,0.0029859108936239658958088684697946022612
447014,WMATIC,USDT,500,0
447022,WMATIC,USDC,500,0
447077,WMATIC,BOB,500,0.5622868761505483018744577861990723054484
447238,WMATIC,USDC,500,0.010172127487274101673659270816146933221
447385,WMATIC,USDT,500,0
447413,WMATIC,USDT,500,0
447744,WMATIC,USDT,500,0.0032798320256368574027282634523368893412
448569,WMATIC,USDC,500,0
449091,USDC,WETH,500,0
449225,USDC,WETH,500,0
449307,WMATIC,LDO,3000,0.985145621904782909866537937315510200643
449720,WMATIC,USDC,500,0.0004214377661778663510829045155421664622
449954,WBTC,USDC,3000,0
